model,model_display,total_params_B,active_params_B,architecture,group,domain,trial,drci_cold,drci_scrambled,drci_mean,mean_true,mean_cold,mean_scrambled
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,31,0.38269925018151596,0.27390601237614953,0.32830263127883275,1.0,0.617300749818484,0.7260939876238505
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,32,0.3619614024957021,0.2591060598691305,0.3105337311824163,1.0,0.6380385975042979,0.7408939401308695
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,33,0.37144007484118147,0.2640260676542918,0.31773307124773664,1.0,0.6285599251588185,0.7359739323457082
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,34,0.3721056878566742,0.22674831946690877,0.2994270036617915,1.0,0.6278943121433258,0.7732516805330912
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,35,0.3763431787490845,0.24314461350440975,0.30974389612674713,1.0,0.6236568212509155,0.7568553864955903
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,36,0.37090343733628595,0.23793606360753372,0.30441975047190983,1.0,0.629096562663714,0.7620639363924663
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,37,0.34741890281438825,0.25885817408561707,0.30313853845000266,1.0,0.6525810971856117,0.7411418259143829
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,38,0.366834198931853,0.25202968120574953,0.30943194006880126,1.0,0.633165801068147,0.7479703187942505
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,39,0.39507037997245786,0.28598490357398987,0.34052764177322387,1.0,0.6049296200275421,0.7140150964260101
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,40,0.375328196088473,0.25864693919817605,0.31698756764332453,1.0,0.624671803911527,0.741353060801824
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,41,0.367103656133016,0.24541669487953188,0.30626017550627394,1.0,0.632896343866984,0.7545833051204681
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,42,0.3938587953646978,0.27706358234087625,0.33546118885278703,1.0,0.6061412046353022,0.7229364176591238
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,43,0.35692130724589033,0.24379664063453677,0.30035897394021355,1.0,0.6430786927541097,0.7562033593654632
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,44,0.3641555681824684,0.21258993744850163,0.288372752815485,1.0,0.6358444318175316,0.7874100625514984
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,45,0.37983428935209906,0.2277306874593099,0.3037824884057045,1.0,0.6201657106479009,0.7722693125406901
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,46,0.3589155837893486,0.24499602317810054,0.3019558034837246,1.0,0.6410844162106514,0.7550039768218995
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,47,0.38195433268944423,0.2817341814438502,0.3318442570666472,1.0,0.6180456673105558,0.7182658185561498
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,48,0.3660135726133983,0.2402109881242116,0.30311228036880494,1.0,0.6339864273866017,0.7597890118757884
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,49,0.3699510191877683,0.23833968242009484,0.30414535080393157,1.0,0.6300489808122317,0.7616603175799052
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,0,0.3115290800730388,0.22566130956014008,0.26859519481658944,1.000000031789144,0.6884709517161052,0.7743387222290039
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,1,0.3446549760798614,0.2555705646673839,0.30011277037362266,1.000000031789144,0.6553450557092826,0.7444294671217601
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,2,0.2999133825302125,0.24550298750400557,0.27270818501710903,1.000000035762787,0.7000866532325745,0.7544970482587814
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,3,0.3496970439950624,0.245703308780988,0.2977001763880252,1.0000000238418578,0.6503029798467954,0.7542967150608698
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,4,0.3195792059103648,0.26829556673765187,0.29393738632400834,1.000000043710073,0.6804208377997081,0.731704476972421
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,5,0.3023417592048646,0.2103445152441662,0.2563431372245154,1.000000031789144,0.6976582725842794,0.7896555165449778
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,6,0.3100160588820776,0.2392546683549881,0.27463536361853286,1.0000000516573588,0.6899839927752812,0.7607453833023707
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,7,0.322823433081309,0.2122996866703034,0.2675615598758062,1.0000000476837159,0.6771766146024069,0.7877003610134125
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,8,0.31241117914517724,0.2616568843523662,0.28703403174877173,1.000000043710073,0.6875888645648957,0.7383431593577067
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,9,0.311632521947225,0.2402804965774219,0.27595650926232346,1.0000000476837159,0.6883675257364908,0.759719551106294
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,10,0.31890075777967786,0.28013091124594225,0.29951583451281005,1.000000031789144,0.6810992740094661,0.7198691205432017
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,11,0.2838133255640666,0.21662970980008445,0.2502215176820755,1.0000000556310018,0.7161867300669352,0.7833703458309174
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,12,0.31542173624038705,0.26785222981125123,0.29163698302581914,1.000000043710073,0.6845783074696858,0.7321478138988217
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,13,0.30851667622725176,0.24190731644630437,0.27521199633677806,1.000000043710073,0.6914833674828211,0.7580927272637685
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,14,0.3064905077219008,0.236339102188746,0.2714148049553234,1.0000000278155008,0.6935095200936,0.7636609256267548
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,15,0.32598204116026575,0.2616931319236756,0.2938375865419707,1.000000031789144,0.6740179906288782,0.7383068998654684
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,16,0.3013988852500916,0.2502825597922008,0.2758407225211462,1.000000035762787,0.6986011505126953,0.7497174759705861
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,17,0.3103711287180584,0.27921687165896103,0.2947940001885097,1.00000003973643,0.6896289110183715,0.7207831680774689
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,18,0.31506257355213174,0.22418491840362553,0.26962374597787864,1.000000035762787,0.6849374622106552,0.7758151173591614
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,19,0.3125858515501022,0.2629567583401998,0.287771304945151,1.0000000596046448,0.6874142080545426,0.737043301264445
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,20,0.3300605417539676,0.24427109758059184,0.2871658196672797,1.0000000516573588,0.6699395099033912,0.755728954076767
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,21,0.31060538788636527,0.237551032503446,0.27407821019490564,1.0000000516573588,0.6893946637709936,0.7624490191539128
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,22,0.30706950823465995,0.2394316822290422,0.2732505952318511,1.000000031789144,0.692930523554484,0.7605683495601018
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,23,0.2842342098553975,0.2379569262266158,0.26109556804100664,1.0000000238418578,0.7157658139864603,0.762043097615242
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,24,0.276958190401395,0.23175990978876737,0.2543590500950812,1.0000000238418578,0.7230418334404628,0.7682401140530905
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,25,0.2856269985437394,0.22457604408264165,0.2551015213131905,1.0000000476837159,0.7143730491399765,0.7754240036010742
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,26,0.3071297764778136,0.2561221254368622,0.2816259509573379,1.0000000238418578,0.6928702473640442,0.7438778984049956
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,27,0.2994607816139857,0.2444679518540701,0.2719643667340279,1.000000043710073,0.7005392620960872,0.7555320918560028
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,28,0.28976406256357834,0.23792091310024266,0.2638424878319105,1.000000043710073,0.7102359811464946,0.7620791306098302
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,29,0.2993618865807852,0.2356173932552339,0.26748963991800956,1.000000035762787,0.7006381491820017,0.7643826425075531
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,30,0.30250140031178796,0.25597591996192937,0.27923866013685866,1.000000043710073,0.6974986433982849,0.7440241237481435
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,31,0.2996267348527909,0.26780316929022474,0.2837149520715078,1.000000043710073,0.700373308857282,0.7321968744198482
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,32,0.30593707164128614,0.23946808377901707,0.2727025777101516,1.0000000278155008,0.6940629561742147,0.7605319440364837
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,33,0.31024840275446575,0.22616974115371702,0.2682090719540914,1.0000000516573588,0.6897516489028931,0.7738303105036418
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,34,0.29685204128424314,0.22517933050791417,0.26101568589607865,1.0000000238418578,0.7031479825576147,0.7748206933339437
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,35,0.3103855401277543,0.23019557793935153,0.2702905590335529,1.00000003973643,0.6896144996086756,0.7698044617970784
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,36,0.32502703964710233,0.23025918602943418,0.27764311283826826,1.0000000198682149,0.6749729802211125,0.7697408338387807
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,37,0.2918881704409918,0.27159203262999665,0.2817401015354942,1.000000043710073,0.7081118732690811,0.7284080110800762
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,38,0.34026568339516705,0.22984196345011387,0.28505382342264046,1.0000000238418578,0.6597343404466908,0.770158060391744
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,39,0.2946607748667399,0.22949859897295644,0.2620796869198482,1.000000043710073,0.705339268843333,0.7705014447371165
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,40,0.3137356092532475,0.23351489901542655,0.273625254134337,1.0000000278155008,0.6862644185622533,0.7664851288000742
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,41,0.29537765185038256,0.24775125185648605,0.2715644518534343,1.00000003973643,0.7046223878860474,0.7522487878799439
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,42,0.32140671809514365,0.24128079414367676,0.2813437561194102,1.0000000476837159,0.6785933295885722,0.7587192535400391
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,43,0.30469786822795875,0.2852724586923918,0.2949851634601753,1.00000003973643,0.6953021715084712,0.7147275810440381
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,44,0.32048113743464157,0.24705519874890658,0.2837681680917741,1.000000035762787,0.6795188983281454,0.7529448370138804
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,45,0.2948591699202856,0.21800180276234948,0.25643048634131754,1.00000003973643,0.7051408698161443,0.7819982369740804
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,46,0.278714652856191,0.2229313711325328,0.2508230119943619,1.0000000516573588,0.7212853988011678,0.777068680524826
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,47,0.32659005026022603,0.21278508702913923,0.26968756864468263,1.0000000476837159,0.6734099974234898,0.7872149606545766
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,48,0.3027104725440344,0.2519741247097652,0.2773422986268998,1.000000031789144,0.6972895592451096,0.7480259070793788
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,49,0.305764941374461,0.25687621732552857,0.28132057934999477,1.00000003973643,0.694235098361969,0.7431238224109014
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,50,0.29904550413290665,0.232077972094218,0.2655617381135623,1.00000003973643,0.7009545356035233,0.7679220676422119
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,51,0.32452080349127455,0.25398890773455307,0.2892548556129138,1.0000000476837159,0.6754792441924413,0.7460111399491628
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,52,0.326100990176201,0.22377291321754467,0.2749369516968728,1.000000035762787,0.673899045586586,0.7762271225452423
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,53,0.3273950477441152,0.2556674977143606,0.2915312727292379,1.0000000516573588,0.6726050039132436,0.7443325539429982
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,54,0.2836254984140395,0.21162235538164764,0.24762392689784357,1.0000000158945719,0.7163745174805324,0.7883776605129242
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,55,0.2962737907965979,0.2794983563323816,0.28788607356448975,1.000000031789144,0.7037262409925461,0.7205016754567624
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,56,0.30703216393788657,0.25142132043838505,0.2792267421881358,1.0000000476837159,0.6929678837458293,0.7485787272453308
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,57,0.3127777765194576,0.24353621800740566,0.2781569972634316,1.00000003973643,0.6872222632169723,0.7564638217290243
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,58,0.27429239253203086,0.22799855669339508,0.25114547461271297,1.000000031789144,0.7257076392571131,0.7720014750957489
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,59,0.30848850508530945,0.2357908129692079,0.2721396590272587,1.000000035762787,0.6915115306774775,0.7642092227935791
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,60,0.3304707252110045,0.24690863887468983,0.2886896820428472,1.000000035762787,0.6695293105517824,0.7530913968880971
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,61,0.30682748754819233,0.22876878976821902,0.2677981386582057,1.0000000476837159,0.6931725601355235,0.7712312579154968
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,62,0.30181806782881426,0.24606121579806017,0.2739396418134372,1.000000043710073,0.6981819758812586,0.7539388279120127
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,63,0.32592593512187396,0.2650042579198877,0.2954650965208808,1.0000000635782877,0.6740741284564138,0.7349958056584001
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,64,0.3195842037598293,0.23324193755785627,0.2764130706588428,1.00000003973643,0.6804158359766006,0.7667581021785737
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,65,0.30863235791524257,0.23846975167592377,0.27355105479558317,1.000000035762787,0.6913676778475444,0.7615302840868632
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,66,0.30624967316786444,0.2122163315614064,0.2592330023646354,1.0000000635782877,0.6937503904104233,0.7877837320168813
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,67,0.32214121421178177,0.23235833446184784,0.2772497743368148,1.0000000158945719,0.6778588016827901,0.767641681432724
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,68,0.32116507689158136,0.22727548877398185,0.2742202828327816,1.000000031789144,0.6788349548975626,0.7727245430151621
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,69,0.31987759470939636,0.23556136091550195,0.27771947781244916,1.0000000516573588,0.6801224569479625,0.7644386907418569
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,70,0.319330417116483,0.23853854934374485,0.27893448323011394,1.0000000198682149,0.6806696027517318,0.76146147052447
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,71,0.31178403894106543,0.2609421640634536,0.2863631015022595,1.0000000238418578,0.6882159849007924,0.7390578597784042
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,72,0.30306022465229043,0.23734424312909452,0.2702022338906925,1.000000035762787,0.6969398111104965,0.7626557926336924
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,73,0.3183213710784911,0.22508597175280243,0.2717036714156468,1.0000000278155008,0.6816786567370097,0.7749140560626984
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,74,0.3259591380755106,0.22700754801432288,0.27648334304491673,1.0000000238418578,0.6740408857663472,0.7729924758275349
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,75,0.321960656841596,0.22691040237744653,0.2744355296095213,1.00000003973643,0.6780393828948339,0.7730896373589834
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,76,0.30738418896993014,0.2369543254375459,0.272169257203738,1.000000031789144,0.6926158428192138,0.7630457063515981
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,77,0.32095527152220416,0.24099906285603856,0.28097716718912136,1.000000031789144,0.6790447602669398,0.7590009689331054
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,78,0.310407242178917,0.24802517890930187,0.27921621054410944,1.000000043710073,0.6895928015311559,0.751974864800771
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,79,0.31680834492047616,0.23696931004524224,0.2768888274828592,1.0000000198682149,0.6831916749477387,0.7630307098229726
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,80,0.3164715955654781,0.27594301104545604,0.2962073033054671,1.000000035762787,0.6835284401973089,0.7240570247173309
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,81,0.30079191525777194,0.23371123075485234,0.26725157300631214,1.00000003973643,0.699208124478658,0.7662888089815776
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,82,0.30496901571750645,0.23316649397214262,0.26906775484482454,1.0000000476837159,0.6950310319662094,0.7668335537115732
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,83,0.29464318354924524,0.26279997328917193,0.2787215784192086,1.00000003973643,0.7053568561871847,0.737200066447258
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,84,0.31676167547702805,0.23695206046104444,0.27685686796903625,1.000000031789144,0.6832383563121159,0.7630479713280995
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,85,0.3307024429241816,0.24131643573443085,0.2860094393293062,1.0000000158945719,0.6692975729703903,0.758683580160141
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,86,0.31224190294742593,0.22396602630615237,0.26810396462678915,1.00000003973643,0.687758136789004,0.7760340134302776
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,87,0.3367516246934733,0.20602123141288764,0.2713864280531805,1.000000031789144,0.6632484070956707,0.7939788003762563
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,88,0.3207687745491664,0.22234052618344635,0.2715546503663064,1.00000003973643,0.6792312651872635,0.7776595135529836
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,89,0.31860898534456894,0.25639824072519946,0.2875036130348842,1.000000035762787,0.681391050418218,0.7436017950375875
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,90,0.29536602795124056,0.22391365965207422,0.2596398438016574,1.00000003973643,0.7046340117851894,0.7760863800843557
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,91,0.32813481887181595,0.2614977111419041,0.29481626500686003,1.0000000278155008,0.6718652089436848,0.7385023166735967
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,92,0.31250771383444464,0.20937555034955335,0.260941632091999,1.0000000238418578,0.6874923100074132,0.7906244734923045
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,93,0.30978544255097706,0.25972499251365666,0.28475521753231686,1.0000000596046448,0.6902146170536677,0.7402750670909881
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,94,0.3010529180367788,0.2471652507781983,0.27410908440748855,1.00000003973643,0.6989471216996511,0.7528347889582316
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,95,0.31992964545885727,0.23851106862227134,0.2792203570405643,1.000000035762787,0.6800703903039297,0.7614889671405156
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,96,0.2967533936103185,0.22860155105590818,0.26267747233311334,1.0000000158945719,0.7032466222842534,0.7713984648386637
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,97,0.3100535025199255,0.24016321301460275,0.2751083577672641,1.00000003973643,0.6899465372165045,0.7598368267218272
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,98,0.3003528495629628,0.25756446520487464,0.27895865738391873,1.0000000198682149,0.699647170305252,0.7424355546633402
gpt_5_2,GPT-5.2,,,Unknown,closed,philosophy,99,0.290069662531217,0.2438993374506634,0.2669844999909402,1.000000035762787,0.7099303732315699,0.7561006983121236
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,0,-0.0025968551635742188,-0.005054295063018799,-0.003825575113296509,0.765981137752533,0.7685779929161072,0.7710354328155518
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,1,0.051969945430755615,-0.004155635833740234,0.02390715479850769,0.6137595176696777,0.5617895722389221,0.617915153503418
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,2,0.1437387466430664,0.0535283088684082,0.0986335277557373,0.7231473922729492,0.5794086456298828,0.669619083404541
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,3,-0.053168296813964844,0.0233345627784729,-0.014916867017745972,0.5255728960037231,0.578741192817688,0.5022383332252502
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,4,-0.05902069807052612,-0.10422945022583008,-0.0816250741481781,0.34156662225723267,0.4005873203277588,0.44579607248306274
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,5,-0.17044025659561157,-0.013489603996276855,-0.09196493029594421,0.5974167585372925,0.767857015132904,0.6109063625335693
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,6,-0.0468294620513916,0.067249596118927,0.0102100670337677,0.48242223262786865,0.5292516946792603,0.41517263650894165
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,7,-0.09542948007583618,0.038484662771224976,-0.028472408652305603,0.5165130496025085,0.6119425296783447,0.47802838683128357
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,8,-0.06617581844329834,-0.029914498329162598,-0.04804515838623047,0.49737393856048584,0.5635497570037842,0.5272884368896484
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,9,-0.08302843570709229,0.00029724836349487305,-0.041365593671798706,0.5481305122375488,0.6311589479446411,0.547833263874054
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,10,-0.2384512722492218,-0.054917603731155396,-0.1466844379901886,0.40534743666648865,0.6437987089157104,0.46026504039764404
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,11,-0.05242830514907837,0.010824739933013916,-0.020801782608032227,0.7762616872787476,0.8286899924278259,0.7654369473457336
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,12,0.0021643340587615967,0.023579567670822144,0.01287195086479187,0.47612473368644714,0.47396039962768555,0.452545166015625
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,13,0.1469099521636963,0.12585318088531494,0.13638156652450562,0.6344338655471802,0.4875239133834839,0.5085806846618652
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,14,-0.013083457946777344,-0.02637481689453125,-0.019729137420654297,0.6768292188644409,0.6899126768112183,0.7032040357589722
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,15,-0.07820165157318115,-0.04276728630065918,-0.060484468936920166,0.692429780960083,0.7706314325332642,0.7351970672607422
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,16,0.11717104911804199,-0.06118464469909668,0.027993202209472656,0.6765113472938538,0.5593402981758118,0.7376959919929504
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,17,0.0996503233909607,-0.046997636556625366,0.026326343417167664,0.49881288409233093,0.39916256070137024,0.5458105206489563
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,18,-0.007496893405914307,0.09762197732925415,0.04506254196166992,0.6291400790214539,0.6366369724273682,0.5315181016921997
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,19,-0.18683552742004395,-0.01030123233795166,-0.0985683798789978,0.5749467611312866,0.7617822885513306,0.5852479934692383
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,20,0.06351184844970703,0.14084744453430176,0.1021796464920044,0.7484973669052124,0.6849855184555054,0.6076499223709106
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,21,0.01905268430709839,0.1099957823753357,0.06452423334121704,0.7598075270652771,0.7407548427581787,0.6498117446899414
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,22,0.01930701732635498,0.08145353198051453,0.05038027465343475,0.5616570711135864,0.5423500537872314,0.4802035391330719
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,23,0.1392131745815277,0.1376481056213379,0.1384306401014328,0.5203590989112854,0.3811459243297577,0.3827109932899475
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,24,0.03544992208480835,0.08419966697692871,0.05982479453086853,0.6654304265975952,0.6299805045127869,0.5812307596206665
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,25,-0.016385674476623535,-0.1283947229385376,-0.07239019870758057,0.4858466386795044,0.5022323131561279,0.614241361618042
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,26,-0.0824553370475769,-0.01865452527999878,-0.05055493116378784,0.6886127591133118,0.7710680961608887,0.7072672843933105
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,27,0.06450760364532471,0.061131417751312256,0.06281951069831848,0.500313937664032,0.4358063340187073,0.4391825199127197
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,28,0.014813661575317383,-0.010268330574035645,0.002272665500640869,0.6210314035415649,0.6062177419662476,0.6312997341156006
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,29,0.0860329270362854,-0.00045496225357055664,0.04278898239135742,0.7062241435050964,0.620191216468811,0.706679105758667
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,30,-0.19276022911071777,-0.1443203091621399,-0.16854026913642883,0.5886682271957397,0.7814284563064575,0.7329885363578796
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,31,-0.01627981662750244,0.06261467933654785,0.023167431354522705,0.6375935077667236,0.6538733243942261,0.5749788284301758
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,32,0.021875083446502686,0.1382470726966858,0.08006107807159424,0.6732651591300964,0.6513900756835938,0.5350180864334106
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,33,0.0562748908996582,-0.03865456581115723,0.008810162544250488,0.5769383907318115,0.5206634998321533,0.6155929565429688
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,34,0.19354011118412018,0.02542862296104431,0.10948436707258224,0.361777663230896,0.16823755204677582,0.3363490402698517
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,35,-0.21782749891281128,-0.07380837202072144,-0.14581793546676636,0.5197190642356873,0.7375465631484985,0.5935274362564087
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,36,-0.163129985332489,0.011397182941436768,-0.07586640119552612,0.3740594983100891,0.5371894836425781,0.36266231536865234
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,37,-0.16548392176628113,-0.027509480714797974,-0.09649670124053955,0.48964497447013855,0.6551288962364197,0.5171544551849365
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,38,-0.007058084011077881,0.06286132335662842,0.02790161967277527,0.5011469125747681,0.508204996585846,0.43828558921813965
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,39,-0.11718025803565979,-0.013397663831710815,-0.0652889609336853,0.4875876009464264,0.6047678589820862,0.5009852647781372
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,40,-0.19899559020996094,0.07703524827957153,-0.0609801709651947,0.47963136434555054,0.6786269545555115,0.402596116065979
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,41,0.0030058622360229492,0.013644099235534668,0.008324980735778809,0.7819368839263916,0.7789310216903687,0.7682927846908569
claude_opus,Claude Opus 4,,,Unknown,closed,philosophy,42,0.06261211633682251,0.030948102474212646,0.04678010940551758,0.5659067630767822,0.5032946467399597,0.5349586606025696
