model,domain,task_type,trial_number,delta_rci,source_folder
llama_4_scout,philosophy,Type1_Open,2,0.29956911802291875,open_model_results
llama_4_scout,philosophy,Type1_Open,3,0.28555701176325476,open_model_results
llama_4_scout,philosophy,Type1_Open,4,0.3048893973231316,open_model_results
llama_4_scout,philosophy,Type1_Open,5,0.27544745306173957,open_model_results
llama_4_scout,philosophy,Type1_Open,6,0.3172484633823236,open_model_results
llama_4_scout,philosophy,Type1_Open,7,0.3036577110489209,open_model_results
llama_4_scout,philosophy,Type1_Open,8,0.27927339673042295,open_model_results
llama_4_scout,philosophy,Type1_Open,9,0.28925667852163317,open_model_results
llama_4_scout,philosophy,Type1_Open,10,0.30177414218584697,open_model_results
llama_4_scout,philosophy,Type1_Open,11,0.301337710271279,open_model_results
llama_4_scout,philosophy,Type1_Open,12,0.28689726392428083,open_model_results
llama_4_scout,philosophy,Type1_Open,13,0.31548406382401784,open_model_results
llama_4_scout,philosophy,Type1_Open,14,0.29476549228032434,open_model_results
llama_4_scout,philosophy,Type1_Open,15,0.2819068272908528,open_model_results
llama_4_scout,philosophy,Type1_Open,16,0.29446761111418407,open_model_results
llama_4_scout,philosophy,Type1_Open,17,0.30297232071558633,open_model_results
llama_4_scout,philosophy,Type1_Open,18,0.28644391993681595,open_model_results
llama_4_scout,philosophy,Type1_Open,19,0.30462539270520206,open_model_results
llama_4_scout,philosophy,Type1_Open,20,0.2713400423526764,open_model_results
llama_4_scout,philosophy,Type1_Open,21,0.2832637518644333,open_model_results
llama_4_scout,philosophy,Type1_Open,22,0.3088758272429307,open_model_results
llama_4_scout,philosophy,Type1_Open,23,0.28894322440028186,open_model_results
llama_4_scout,philosophy,Type1_Open,24,0.317630764345328,open_model_results
llama_4_scout,philosophy,Type1_Open,25,0.29604923427104946,open_model_results
llama_4_scout,philosophy,Type1_Open,26,0.3081700245539347,open_model_results
llama_4_scout,philosophy,Type1_Open,27,0.28679287458459535,open_model_results
llama_4_scout,philosophy,Type1_Open,28,0.3052144010861715,open_model_results
llama_4_scout,philosophy,Type1_Open,29,0.29982898881038034,open_model_results
llama_4_scout,philosophy,Type1_Open,30,0.2978828047712644,open_model_results
llama_4_scout,philosophy,Type1_Open,31,0.30354176908731456,open_model_results
llama_4_scout,philosophy,Type1_Open,32,0.3073574374119441,open_model_results
llama_4_scout,philosophy,Type1_Open,33,0.28921947280565896,open_model_results
llama_4_scout,philosophy,Type1_Open,34,0.2873258431752522,open_model_results
llama_4_scout,philosophy,Type1_Open,35,0.3065382093191147,open_model_results
llama_4_scout,philosophy,Type1_Open,36,0.28180372665325804,open_model_results
llama_4_scout,philosophy,Type1_Open,37,0.30621620515982306,open_model_results
llama_4_scout,philosophy,Type1_Open,38,0.3097098951538404,open_model_results
llama_4_scout,philosophy,Type1_Open,39,0.28275658488273625,open_model_results
llama_4_scout,philosophy,Type1_Open,40,0.30090994040171304,open_model_results
llama_4_scout,philosophy,Type1_Open,41,0.29431900978088377,open_model_results
llama_4_scout,philosophy,Type1_Open,42,0.29557866950829825,open_model_results
llama_4_scout,philosophy,Type1_Open,43,0.30018518070379896,open_model_results
llama_4_scout,philosophy,Type1_Open,44,0.3001263335347175,open_model_results
llama_4_scout,philosophy,Type1_Open,45,0.31360180725653963,open_model_results
llama_4_scout,philosophy,Type1_Open,46,0.30202133730053904,open_model_results
llama_4_scout,philosophy,Type1_Open,47,0.28788887610038116,open_model_results
llama_4_scout,philosophy,Type1_Open,48,0.30520743876695633,open_model_results
llama_4_scout,philosophy,Type1_Open,49,0.2960826471447945,open_model_results
llama_4_scout,philosophy,Type1_Open,50,0.3097737257679304,open_model_results
ministral_14b,philosophy,Type1_Open,1,0.3739823053280512,open_model_results
ministral_14b,philosophy,Type1_Open,2,0.37743312368790305,open_model_results
ministral_14b,philosophy,Type1_Open,3,0.3839721153179805,open_model_results
ministral_14b,philosophy,Type1_Open,4,0.3872818678617478,open_model_results
ministral_14b,philosophy,Type1_Open,5,0.3612212141354879,open_model_results
ministral_14b,philosophy,Type1_Open,6,0.35839831829071045,open_model_results
ministral_14b,philosophy,Type1_Open,7,0.3627852469682693,open_model_results
ministral_14b,philosophy,Type1_Open,8,0.363609520594279,open_model_results
ministral_14b,philosophy,Type1_Open,9,0.35663926055034,open_model_results
ministral_14b,philosophy,Type1_Open,10,0.3638774449626605,open_model_results
ministral_14b,philosophy,Type1_Open,11,0.34607602655887604,open_model_results
ministral_14b,philosophy,Type1_Open,12,0.3794297933578491,open_model_results
ministral_14b,philosophy,Type1_Open,13,0.35052990913391113,open_model_results
ministral_14b,philosophy,Type1_Open,14,0.37102205157279966,open_model_results
ministral_14b,philosophy,Type1_Open,15,0.3689427077770233,open_model_results
ministral_14b,philosophy,Type1_Open,16,0.36026127835114796,open_model_results
ministral_14b,philosophy,Type1_Open,17,0.3994843085606893,open_model_results
ministral_14b,philosophy,Type1_Open,18,0.3700965523719788,open_model_results
ministral_14b,philosophy,Type1_Open,19,0.36236226707696917,open_model_results
ministral_14b,philosophy,Type1_Open,20,0.4163537472486496,open_model_results
ministral_14b,philosophy,Type1_Open,21,0.3707041492064794,open_model_results
ministral_14b,philosophy,Type1_Open,22,0.3744612395763397,open_model_results
ministral_14b,philosophy,Type1_Open,23,0.37434971084197366,open_model_results
ministral_14b,philosophy,Type1_Open,24,0.4013353645801544,open_model_results
ministral_14b,philosophy,Type1_Open,25,0.35499263505140943,open_model_results
ministral_14b,philosophy,Type1_Open,26,0.36292273700237276,open_model_results
ministral_14b,philosophy,Type1_Open,27,0.3929960191249847,open_model_results
ministral_14b,philosophy,Type1_Open,28,0.3721149479349454,open_model_results
ministral_14b,philosophy,Type1_Open,29,0.3950074409445127,open_model_results
ministral_14b,philosophy,Type1_Open,30,0.3814780642588933,open_model_results
ministral_14b,philosophy,Type1_Open,31,0.3841381296515465,open_model_results
ministral_14b,philosophy,Type1_Open,32,0.38269925018151596,open_model_results
ministral_14b,philosophy,Type1_Open,33,0.3619614024957021,open_model_results
ministral_14b,philosophy,Type1_Open,34,0.37144007484118147,open_model_results
ministral_14b,philosophy,Type1_Open,35,0.3721056878566742,open_model_results
ministral_14b,philosophy,Type1_Open,36,0.3763431787490845,open_model_results
ministral_14b,philosophy,Type1_Open,37,0.37090343733628595,open_model_results
ministral_14b,philosophy,Type1_Open,38,0.34741890281438825,open_model_results
ministral_14b,philosophy,Type1_Open,39,0.366834198931853,open_model_results
ministral_14b,philosophy,Type1_Open,40,0.39507037997245786,open_model_results
ministral_14b,philosophy,Type1_Open,41,0.375328196088473,open_model_results
ministral_14b,philosophy,Type1_Open,42,0.367103656133016,open_model_results
ministral_14b,philosophy,Type1_Open,43,0.3938587953646978,open_model_results
ministral_14b,philosophy,Type1_Open,44,0.35692130724589033,open_model_results
ministral_14b,philosophy,Type1_Open,45,0.3641555681824684,open_model_results
ministral_14b,philosophy,Type1_Open,46,0.37983428935209906,open_model_results
ministral_14b,philosophy,Type1_Open,47,0.3589155837893486,open_model_results
ministral_14b,philosophy,Type1_Open,48,0.38195433268944423,open_model_results
ministral_14b,philosophy,Type1_Open,49,0.3660135726133983,open_model_results
ministral_14b,philosophy,Type1_Open,50,0.3699510191877683,open_model_results
mistral_small_24b,philosophy,Type1_Open,1,0.2801507929960887,open_model_results
mistral_small_24b,philosophy,Type1_Open,2,0.26953859825929005,open_model_results
mistral_small_24b,philosophy,Type1_Open,3,0.2718071391185125,open_model_results
mistral_small_24b,philosophy,Type1_Open,4,0.2863140195608139,open_model_results
mistral_small_24b,philosophy,Type1_Open,5,0.27213840484619145,open_model_results
mistral_small_24b,philosophy,Type1_Open,6,0.28430481155713394,open_model_results
mistral_small_24b,philosophy,Type1_Open,7,0.2726802746454875,open_model_results
mistral_small_24b,philosophy,Type1_Open,8,0.2751280685265859,open_model_results
mistral_small_24b,philosophy,Type1_Open,9,0.29128872851530707,open_model_results
mistral_small_24b,philosophy,Type1_Open,10,0.2829228967428208,open_model_results
mistral_small_24b,philosophy,Type1_Open,11,0.28995592395464576,open_model_results
mistral_small_24b,philosophy,Type1_Open,12,0.2926099648078283,open_model_results
mistral_small_24b,philosophy,Type1_Open,13,0.2702297280232112,open_model_results
mistral_small_24b,philosophy,Type1_Open,14,0.26528115024169285,open_model_results
mistral_small_24b,philosophy,Type1_Open,15,0.2931087990601857,open_model_results
mistral_small_24b,philosophy,Type1_Open,16,0.26714497506618495,open_model_results
mistral_small_24b,philosophy,Type1_Open,17,0.2946637233098348,open_model_results
mistral_small_24b,philosophy,Type1_Open,18,0.26810699502627056,open_model_results
mistral_small_24b,philosophy,Type1_Open,19,0.2810933818419774,open_model_results
mistral_small_24b,philosophy,Type1_Open,20,0.29914727707703903,open_model_results
mistral_small_24b,philosophy,Type1_Open,21,0.2793491115172704,open_model_results
mistral_small_24b,philosophy,Type1_Open,22,0.2966800222794215,open_model_results
mistral_small_24b,philosophy,Type1_Open,23,0.2754767288764318,open_model_results
mistral_small_24b,philosophy,Type1_Open,24,0.28057230313618975,open_model_results
mistral_small_24b,philosophy,Type1_Open,25,0.28002902170022326,open_model_results
mistral_small_24b,philosophy,Type1_Open,26,0.2915343542893728,open_model_results
mistral_small_24b,philosophy,Type1_Open,27,0.278334128856659,open_model_results
mistral_small_24b,philosophy,Type1_Open,28,0.27341720312833784,open_model_results
mistral_small_24b,philosophy,Type1_Open,29,0.2832362393538157,open_model_results
mistral_small_24b,philosophy,Type1_Open,30,0.2852512955665588,open_model_results
mistral_small_24b,philosophy,Type1_Open,31,0.28638360003630325,open_model_results
mistral_small_24b,philosophy,Type1_Open,32,0.2908531814813614,open_model_results
mistral_small_24b,philosophy,Type1_Open,33,0.27138614455858867,open_model_results
mistral_small_24b,philosophy,Type1_Open,34,0.2781503568092982,open_model_results
mistral_small_24b,philosophy,Type1_Open,35,0.2666150500377019,open_model_results
mistral_small_24b,philosophy,Type1_Open,36,0.27559350132942195,open_model_results
mistral_small_24b,philosophy,Type1_Open,37,0.28818513154983516,open_model_results
mistral_small_24b,philosophy,Type1_Open,38,0.27499843637148536,open_model_results
mistral_small_24b,philosophy,Type1_Open,39,0.2900930772225062,open_model_results
mistral_small_24b,philosophy,Type1_Open,40,0.2770171682039897,open_model_results
mistral_small_24b,philosophy,Type1_Open,41,0.2817897985378901,open_model_results
mistral_small_24b,philosophy,Type1_Open,42,0.28294882575670877,open_model_results
mistral_small_24b,philosophy,Type1_Open,43,0.2634273986021678,open_model_results
mistral_small_24b,philosophy,Type1_Open,44,0.2864751011133194,open_model_results
mistral_small_24b,philosophy,Type1_Open,45,0.28636119663715365,open_model_results
mistral_small_24b,philosophy,Type1_Open,46,0.2897202948729197,open_model_results
mistral_small_24b,philosophy,Type1_Open,47,0.29816823999087017,open_model_results
mistral_small_24b,philosophy,Type1_Open,48,0.27821252743403113,open_model_results
mistral_small_24b,philosophy,Type1_Open,49,0.273109158873558,open_model_results
mistral_small_24b,philosophy,Type1_Open,50,0.2708760182062785,open_model_results
qwen3_235b,philosophy,Type1_Open,1,0.3163275251785914,open_model_results
qwen3_235b,philosophy,Type1_Open,2,0.31685604552427926,open_model_results
qwen3_235b,philosophy,Type1_Open,3,0.31849754303693767,open_model_results
qwen3_235b,philosophy,Type1_Open,4,0.33393067220846817,open_model_results
qwen3_235b,philosophy,Type1_Open,5,0.30944495449463527,open_model_results
qwen3_235b,philosophy,Type1_Open,6,0.3225700110197067,open_model_results
qwen3_235b,philosophy,Type1_Open,7,0.32306499431530633,open_model_results
qwen3_235b,philosophy,Type1_Open,8,0.3266100456317266,open_model_results
qwen3_235b,philosophy,Type1_Open,9,0.32588476141293843,open_model_results
qwen3_235b,philosophy,Type1_Open,10,0.31352304617563886,open_model_results
qwen3_235b,philosophy,Type1_Open,11,0.3299180368582407,open_model_results
qwen3_235b,philosophy,Type1_Open,12,0.3311612039804459,open_model_results
qwen3_235b,philosophy,Type1_Open,13,0.3401141295830409,open_model_results
qwen3_235b,philosophy,Type1_Open,14,0.3323242127895355,open_model_results
qwen3_235b,philosophy,Type1_Open,15,0.32276999950408936,open_model_results
qwen3_235b,philosophy,Type1_Open,16,0.32379701236883796,open_model_results
qwen3_235b,philosophy,Type1_Open,17,0.33514389892419183,open_model_results
qwen3_235b,philosophy,Type1_Open,18,0.31667345960934956,open_model_results
qwen3_235b,philosophy,Type1_Open,19,0.31881136645873387,open_model_results
qwen3_235b,philosophy,Type1_Open,20,0.3261679182449977,open_model_results
qwen3_235b,philosophy,Type1_Open,21,0.31540807137886684,open_model_results
qwen3_235b,philosophy,Type1_Open,22,0.3372174595793088,open_model_results
qwen3_235b,philosophy,Type1_Open,23,0.33273438215255735,open_model_results
qwen3_235b,philosophy,Type1_Open,24,0.3200517579913139,open_model_results
qwen3_235b,philosophy,Type1_Open,25,0.3087618052959442,open_model_results
qwen3_235b,philosophy,Type1_Open,26,0.3274187167485555,open_model_results
qwen3_235b,philosophy,Type1_Open,27,0.31240131258964543,open_model_results
qwen3_235b,philosophy,Type1_Open,28,0.31060908337434134,open_model_results
qwen3_235b,philosophy,Type1_Open,29,0.3188176060716311,open_model_results
qwen3_235b,philosophy,Type1_Open,30,0.3225795830289523,open_model_results
qwen3_235b,philosophy,Type1_Open,31,0.31816996484994886,open_model_results
qwen3_235b,philosophy,Type1_Open,32,0.3181872457265854,open_model_results
qwen3_235b,philosophy,Type1_Open,33,0.31664572457472484,open_model_results
qwen3_235b,philosophy,Type1_Open,34,0.331715515255928,open_model_results
qwen3_235b,philosophy,Type1_Open,35,0.3269889945785205,open_model_results
qwen3_235b,philosophy,Type1_Open,36,0.335202831029892,open_model_results
qwen3_235b,philosophy,Type1_Open,37,0.32023541132609046,open_model_results
qwen3_235b,philosophy,Type1_Open,38,0.3325070818265279,open_model_results
qwen3_235b,philosophy,Type1_Open,39,0.3086360196272532,open_model_results
qwen3_235b,philosophy,Type1_Open,40,0.3209745119015376,open_model_results
qwen3_235b,philosophy,Type1_Open,41,0.3160643036166827,open_model_results
qwen3_235b,philosophy,Type1_Open,42,0.3077010035514831,open_model_results
qwen3_235b,philosophy,Type1_Open,43,0.3247528110941251,open_model_results
qwen3_235b,philosophy,Type1_Open,44,0.3213747685154279,open_model_results
qwen3_235b,philosophy,Type1_Open,45,0.33703453938166306,open_model_results
qwen3_235b,philosophy,Type1_Open,46,0.32918059279521306,open_model_results
qwen3_235b,philosophy,Type1_Open,47,0.30825642049312596,open_model_results
qwen3_235b,philosophy,Type1_Open,48,0.3006854936480522,open_model_results
qwen3_235b,philosophy,Type1_Open,49,0.3274130423863729,open_model_results
qwen3_235b,philosophy,Type1_Open,50,0.3167103459437688,open_model_results
claude_haiku,philosophy,Type1_Open,1,0.3309509803851446,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,2,0.32331577936808265,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,3,0.3179335455099742,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,4,0.3494020412365596,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,5,0.348531699180603,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,6,0.3129061867793401,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,7,0.3129698385794958,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,8,0.3297731876373291,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,9,0.3334691842397054,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,10,0.3533210923274358,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,11,0.3353740791479747,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,12,0.3302347391843796,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,13,0.3258347064256668,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,14,0.33331963717937474,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,15,0.3474852273861567,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,16,0.34360007345676424,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,17,0.31964631577332814,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,18,0.3137811943888664,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,19,0.3186765382687251,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,20,0.32503826916217804,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,21,0.34059727986653643,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,22,0.33970578114191696,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,23,0.32719990511735275,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,24,0.3425126065810521,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,25,0.3303005337715149,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,26,0.3213785966237386,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,27,0.322409721215566,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,28,0.33515412608782447,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,29,0.32663967112700143,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,30,0.3275958836078644,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,31,0.34496315916379294,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,32,0.3333902756373087,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,33,0.31856896181901295,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,34,0.3085406482219696,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,35,0.3221870293219884,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,36,0.3546497970819473,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,37,0.33119521041711175,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,38,0.33862245380878453,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,39,0.33513400057951614,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,40,0.32159580588340764,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,41,0.3467538356781006,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,42,0.3479456901550293,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,43,0.3110790759325027,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,44,0.3372300227483114,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,45,0.31848064959049227,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,46,0.3409040878216426,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,47,0.3224127382040024,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,48,0.3282689938942591,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,49,0.324537471930186,closed_model_philosophy_rerun
claude_haiku,philosophy,Type1_Open,50,0.3227884113788605,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,1,0.36228789836168285,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,2,0.3451005935668945,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,3,0.37187167480587957,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,4,0.35235666334629057,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,5,0.33695359826087956,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,6,0.29057903389136,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,7,0.32771565715471906,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,8,0.3249901155630748,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,9,0.3738519464929898,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,10,0.32882653077443436,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,11,0.368273385365804,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,12,0.305490317940712,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,13,0.32367940942446394,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,14,0.3324772626161575,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,15,0.34066784381866455,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,16,0.30917217781146367,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,17,0.3702851156393687,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,18,0.32380832930405934,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,19,0.35155196686585743,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,20,0.33153793414433796,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,21,0.345333406329155,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,22,0.3282668953140576,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,23,0.36134416560331983,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,24,0.326541989048322,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,25,0.33366040984789536,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,26,0.3575324932734172,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,27,0.34237039685249326,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,28,0.33774629731973016,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,29,0.33302935560544333,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,30,0.3352533842126528,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,31,0.33618466655413315,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,32,0.32445168296496074,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,33,0.3043375720580419,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,34,0.29280369182427723,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,35,0.3250718062122663,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,36,0.32650924424330396,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,37,0.39586598475774126,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,38,0.31246197720368707,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,39,0.34881846308708186,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,40,0.3574286659558614,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,41,0.3211341053247452,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,42,0.3123607893784841,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,43,0.3682096381982167,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,44,0.3324470937252044,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,45,0.335187965631485,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,46,0.36691303352514903,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,47,0.33710618913173673,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,48,0.36354471544424694,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,49,0.3055719325939814,closed_model_philosophy_rerun
gemini_flash,philosophy,Type1_Open,50,0.3599538803100586,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,1,0.2684130738178889,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,2,0.25964933137098944,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,3,0.26145775715510056,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,4,0.27078069845835373,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,5,0.2593636314074198,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,6,0.27768884301185603,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,7,0.2767062495152156,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,8,0.2847045361995697,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,9,0.2635705759127934,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,10,0.253983935713768,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,11,0.27650163471698763,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,12,0.2746111343304316,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,13,0.28940270642439525,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,14,0.27160664796829226,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,15,0.26326017677783964,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,16,0.2618952989578247,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,17,0.2663976639509201,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,18,0.2677711109320323,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,19,0.26153614322344465,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,20,0.2540157834688822,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,21,0.27985509932041164,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,22,0.2693082650502523,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,23,0.27645999590555825,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,24,0.2837754319111506,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,25,0.2836754024028778,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,26,0.26597200135389965,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,27,0.2568793028593064,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,28,0.2755969454844792,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,29,0.25577222506205244,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,30,0.2609775533278783,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,31,0.26651966373125713,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,32,0.27492437362670896,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,33,0.25707936882972715,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,34,0.27363905509312947,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,35,0.2626835664113363,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,36,0.27063100039958954,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,37,0.28260774215062456,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,38,0.26343710422515865,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,39,0.2619253396987915,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,40,0.25957479178905485,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,41,0.2665937274694443,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,42,0.2704513847827912,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,43,0.271004655957222,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,44,0.275953671336174,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,45,0.2599528183539709,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,46,0.2623708337545395,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,47,0.26710269252459207,closed_model_philosophy_rerun
gpt4o_mini,philosophy,Type1_Open,48,0.27440252105395,closed_model_philosophy_rerun
